Freq: MHz, Temp: C, Volt: V, Current: Amp, Power: W
A7 CPU0 Freq, A7 CPU1 Freq, A7 CPU2 Freq, A7 CPU3 Freq, A15 CPU0 Freq, A15 CPU1 Freq, A15 CPU2 Freq, A15 CPU3 Freq, A15 CPU0 Temp, A15 CPU1 Temp, A15 CPU2 Temp, A15 CPU3 Temp, A15 Volt, A15 Current, A15 Power, A7 Volt, A7 Current, A7 Power, Mem Volt, Mem Current, Mem Power, GPU Volt, GPU Curr, GPU Power, GPU Freq, GPU Temp
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 71, 56, 62, 60, 1.315000, 2.031710, 2.670765, 1.262500, 0.183976, 0.230946, 1.213750, 0.064974, 0.077632, 0.988750, 0.107312, 0.105716, 600, 54
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 71, 56, 62, 61, 1.317500, 2.429284, 3.198993, 1.260000, 0.193736, 0.243180, 1.215000, 0.073710, 0.088695, 0.988750, 0.107768, 0.105716, 600, 54
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 68, 56, 62, 61, 1.316250, 2.250088, 2.961000, 1.261250, 0.195505, 0.245895, 1.213750, 0.069524, 0.083697, 0.988750, 0.107920, 0.105716, 600, 55
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 61, 54, 60, 58, 1.308750, 0.845290, 1.105260, 1.260000, 0.184464, 0.231840, 1.213750, 0.062790, 0.075206, 0.988750, 0.107312, 0.105716, 600, 52
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 61, 55, 65, 62, 1.312500, 1.860186, 2.445900, 1.257500, 0.202764, 0.253914, 1.217500, 0.103467, 0.125351, 0.988750, 0.105184, 0.103740, 600, 52
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 59, 54, 60, 59, 1.315000, 1.924576, 2.530060, 1.261250, 0.190747, 0.239590, 1.216250, 0.088452, 0.107008, 0.988750, 0.105032, 0.103740, 600, 52
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 58, 53, 60, 57, 1.308750, 0.816520, 1.067328, 1.262500, 0.169519, 0.213278, 1.215000, 0.059969, 0.071685, 0.987500, 0.103664, 0.101661, 600, 51
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 57, 52, 58, 56, 1.311250, 1.330270, 1.743630, 1.258750, 0.198006, 0.249084, 1.215000, 0.064701, 0.077760, 0.987500, 0.102296, 0.100674, 600, 50
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 57, 52, 58, 56, 1.310000, 1.079286, 1.413490, 1.258750, 0.226981, 0.284308, 1.213750, 0.070252, 0.084910, 0.988750, 0.101688, 0.099788, 600, 50
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 56, 51, 57, 55, 1.311250, 1.315200, 1.723965, 1.260000, 0.169214, 0.212940, 1.213750, 0.066703, 0.080058, 0.988750, 0.100776, 0.098800, 600, 49
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 56, 52, 67, 57, 1.311250, 1.289444, 1.689879, 1.263750, 0.173484, 0.218499, 1.213750, 0.066248, 0.080058, 0.988750, 0.100016, 0.098800, 600, 49
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 58, 54, 68, 60, 1.316250, 1.996638, 2.626736, 1.260000, 0.188978, 0.236880, 1.215000, 0.075257, 0.091125, 0.988750, 0.100016, 0.098800, 600, 49
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 58, 53, 59, 57, 1.316250, 2.221866, 2.922836, 1.262500, 0.168726, 0.212016, 1.217500, 0.105742, 0.127785, 0.988750, 0.100016, 0.098800, 600, 52
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 58, 52, 58, 55, 1.310000, 1.210258, 1.585100, 1.261250, 0.194712, 0.244634, 1.213750, 0.073983, 0.088549, 0.996250, 1.883584, 1.875468, 600, 53
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 59, 52, 57, 55, 1.310000, 1.158472, 1.516980, 1.263750, 0.174216, 0.219762, 1.213750, 0.072982, 0.087336, 0.996250, 1.884040, 1.876464, 600, 54
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 59, 52, 57, 55, 1.311250, 1.248070, 1.636128, 1.258750, 0.184220, 0.231472, 1.213750, 0.076258, 0.092188, 0.996250, 1.934504, 1.926264, 600, 54
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 59, 52, 57, 55, 1.310000, 1.106138, 1.448860, 1.261250, 0.192516, 0.242112, 1.213750, 0.070252, 0.084910, 0.996250, 1.941192, 1.933236, 600, 55
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 58, 53, 57, 55, 1.310000, 1.243960, 1.628330, 1.260000, 0.184769, 0.231840, 1.213750, 0.076531, 0.092188, 0.997500, 1.958824, 1.952126, 600, 55
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 59, 53, 57, 54, 1.310000, 1.261222, 1.651910, 1.260000, 0.183000, 0.230580, 1.213750, 0.069251, 0.083697, 0.997500, 1.960040, 1.954120, 600, 55
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 59, 53, 56, 55, 1.308750, 0.973248, 1.272684, 1.258750, 0.189710, 0.237762, 1.213750, 0.065975, 0.078845, 0.996250, 1.929944, 1.921284, 600, 55
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 59, 53, 57, 55, 1.310000, 1.249166, 1.636190, 1.260000, 0.170983, 0.214200, 1.213750, 0.070252, 0.084910, 0.997500, 1.962016, 1.956114, 600, 55
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 59, 53, 57, 55, 1.311250, 1.196832, 1.567956, 1.261250, 0.196481, 0.247156, 1.213750, 0.065975, 0.078845, 0.997500, 1.963992, 1.957111, 600, 56
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 60, 53, 57, 55, 1.308750, 0.860086, 1.124880, 1.261250, 0.177266, 0.223197, 1.213750, 0.066703, 0.080058, 0.996250, 1.917784, 1.909332, 600, 56
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 59, 53, 57, 55, 1.310000, 1.240398, 1.624400, 1.260000, 0.179462, 0.225540, 1.213750, 0.066703, 0.083697, 0.997500, 1.966272, 1.960102, 600, 56
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 60, 53, 57, 55, 1.310000, 1.080382, 1.414800, 1.261250, 0.196969, 0.247156, 1.213750, 0.070252, 0.084910, 0.997500, 1.972504, 1.966084, 600, 56
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 60, 53, 57, 55, 1.308750, 0.806108, 1.054248, 1.261250, 0.170007, 0.214370, 1.213750, 0.069706, 0.083697, 0.996250, 1.930704, 1.922280, 600, 56
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 59, 53, 57, 55, 1.311250, 1.251358, 1.640061, 1.260000, 0.199470, 0.250740, 1.213750, 0.072254, 0.087336, 0.996250, 1.977064, 1.969092, 600, 56
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 60, 53, 57, 55, 1.308750, 0.952972, 1.245216, 1.261250, 0.182268, 0.229502, 1.213750, 0.067249, 0.081271, 0.996250, 1.981928, 1.973076, 600, 56
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 60, 53, 57, 55, 1.311250, 1.249714, 1.637439, 1.261250, 0.175253, 0.220675, 1.213750, 0.071708, 0.086123, 0.996250, 1.963232, 1.955148, 600, 56
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 61, 53, 56, 56, 1.308750, 0.877896, 1.147116, 1.261250, 0.197762, 0.248417, 1.213750, 0.065975, 0.078845, 0.996250, 1.971744, 1.963116, 600, 56
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 60, 53, 57, 55, 1.310000, 1.216560, 1.592960, 1.260000, 0.172508, 0.216720, 1.213750, 0.072709, 0.087336, 0.997500, 1.975544, 1.969075, 600, 56
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 60, 53, 57, 55, 1.311250, 1.264236, 1.657104, 1.263750, 0.177510, 0.223551, 1.213750, 0.067704, 0.081271, 0.997500, 1.970528, 1.964090, 600, 56
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 60, 53, 57, 56, 1.308750, 1.060928, 1.386480, 1.263750, 0.177510, 0.223551, 1.212500, 0.063791, 0.076356, 0.996250, 1.953960, 1.945188, 600, 57
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 61, 53, 57, 55, 1.310000, 1.257112, 1.646670, 1.258750, 0.183732, 0.230214, 1.213750, 0.074984, 0.089762, 0.997500, 1.979952, 1.973063, 600, 56
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 60, 53, 57, 56, 1.311250, 1.269990, 1.663659, 1.260000, 0.184464, 0.231840, 1.212500, 0.064974, 0.077568, 0.997500, 1.983752, 1.977051, 600, 57
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 60, 53, 57, 56, 1.308750, 0.951054, 1.243908, 1.262500, 0.183732, 0.230946, 1.213750, 0.067249, 0.081271, 0.996250, 1.945296, 1.937220, 600, 56
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 60, 53, 57, 56, 1.311250, 1.268620, 1.662348, 1.258750, 0.176229, 0.221408, 1.213750, 0.068705, 0.082484, 0.997500, 1.975240, 1.969075, 600, 56
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 60, 54, 57, 55, 1.310000, 1.197106, 1.568070, 1.261250, 0.196725, 0.247156, 1.212500, 0.066703, 0.079992, 0.996250, 1.974784, 1.966104, 600, 56
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 60, 53, 58, 56, 1.308750, 0.847482, 1.107876, 1.262500, 0.189710, 0.215631, 1.213750, 0.071981, 0.086123, 0.996250, 1.941040, 1.933236, 600, 57
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 61, 53, 57, 56, 1.311250, 1.263962, 1.655793, 1.261250, 0.185257, 0.233285, 1.213750, 0.071981, 0.086123, 0.996250, 1.982688, 1.974072, 600, 57
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 60, 53, 57, 55, 1.308750, 0.802272, 1.049016, 1.252500, 0.176229, 0.221936, 1.212500, 0.065247, 0.078780, 0.996250, 1.984816, 1.976064, 600, 57
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 60, 53, 58, 56, 1.311250, 1.237932, 1.621707, 1.258750, 0.182268, 0.228956, 1.213750, 0.070252, 0.084910, 0.996250, 1.934960, 1.926264, 600, 57
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 61, 53, 57, 56, 1.308750, 0.959000, 1.254372, 1.262500, 0.187758, 0.235994, 1.213750, 0.070707, 0.084910, 0.996250, 1.985272, 1.977060, 600, 57
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 61, 54, 57, 55, 1.308750, 0.885842, 1.157580, 1.260000, 0.168238, 0.211848, 1.213750, 0.064974, 0.077632, 0.996250, 1.980712, 1.972080, 600, 57
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 61, 54, 58, 56, 1.310000, 1.180666, 1.545800, 1.258750, 0.189466, 0.237762, 1.213750, 0.074711, 0.089762, 0.996250, 1.951832, 1.943196, 600, 57
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 61, 53, 57, 56, 1.308750, 0.835974, 1.092180, 1.262500, 0.185013, 0.233470, 1.213750, 0.069524, 0.083697, 0.996250, 1.985728, 1.977060, 600, 57
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 61, 53, 58, 56, 1.310000, 1.012704, 1.325720, 1.262500, 0.165981, 0.208230, 1.213750, 0.064701, 0.077632, 0.996250, 1.987552, 1.979052, 600, 57
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 61, 53, 57, 56, 1.310000, 1.059832, 1.387290, 1.262500, 0.194468, 0.244828, 1.213750, 0.070525, 0.084910, 0.996250, 1.958976, 1.950168, 600, 57
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 61, 54, 57, 56, 1.311250, 1.263688, 1.655793, 1.261250, 0.186965, 0.234546, 1.213750, 0.071708, 0.086123, 0.996250, 1.986032, 1.978056, 600, 57
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 60, 54, 57, 56, 1.310000, 1.269990, 1.662390, 1.262500, 0.183000, 0.230946, 1.212500, 0.066248, 0.079992, 0.997500, 1.984208, 1.978048, 600, 57
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 61, 53, 57, 56, 1.310000, 1.129702, 1.478990, 1.261250, 0.190259, 0.239590, 1.213750, 0.071253, 0.086123, 0.997500, 1.984208, 1.978048, 600, 57
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 61, 54, 57, 56, 1.311250, 1.265332, 1.658415, 1.258750, 0.201239, 0.252858, 1.213750, 0.070252, 0.084910, 0.996250, 1.953200, 1.945188, 600, 57
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 61, 54, 57, 56, 1.310000, 1.180118, 1.545800, 1.260000, 0.191479, 0.240660, 1.213750, 0.066248, 0.080058, 0.996250, 1.988008, 1.980048, 600, 57
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 61, 54, 57, 56, 1.310000, 1.232178, 1.613920, 1.261250, 0.191967, 0.240851, 1.213750, 0.069706, 0.083697, 0.997500, 1.989680, 1.983033, 600, 57
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 60, 54, 58, 56, 1.311250, 1.266702, 1.659726, 1.258750, 0.179767, 0.225182, 1.213750, 0.063518, 0.076419, 0.996250, 1.959280, 1.951164, 600, 57
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 61, 53, 57, 57, 1.308750, 1.071614, 1.400868, 1.261250, 0.199226, 0.250939, 1.213750, 0.074256, 0.089762, 0.996250, 1.988312, 1.980048, 600, 57
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 61, 53, 57, 57, 1.310000, 1.265058, 1.657150, 1.261250, 0.186233, 0.234546, 1.213750, 0.065975, 0.078845, 0.996250, 1.987248, 1.979052, 600, 57
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 61, 54, 57, 56, 1.311250, 1.282868, 1.680702, 1.260000, 0.189466, 0.238140, 1.213750, 0.075530, 0.090975, 0.996250, 1.934504, 1.926264, 600, 57
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 61, 53, 57, 57, 1.308750, 0.959548, 1.254372, 1.261250, 0.188978, 0.237068, 1.213750, 0.070525, 0.084910, 0.996250, 1.978736, 1.970088, 600, 57
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 61, 53, 57, 57, 1.311250, 1.266976, 1.659726, 1.260000, 0.180987, 0.226800, 1.213750, 0.071708, 0.086123, 0.996250, 1.974936, 1.966104, 600, 57
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 61, 54, 58, 56, 1.310000, 1.199846, 1.570690, 1.260000, 0.194468, 0.244440, 1.213750, 0.071253, 0.086123, 0.996250, 1.944232, 1.936224, 600, 57
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 61, 54, 57, 56, 1.308750, 0.856524, 1.119648, 1.261250, 0.180987, 0.226980, 1.213750, 0.067977, 0.081271, 0.996250, 1.981016, 1.973076, 600, 57
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 61, 54, 58, 56, 1.311250, 1.272182, 1.667592, 1.257500, 0.198982, 0.248886, 1.213750, 0.074529, 0.089762, 0.996250, 1.978736, 1.966104, 600, 57
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 61, 54, 58, 56, 1.310000, 1.091890, 1.429210, 1.260000, 0.209230, 0.263340, 1.213750, 0.070525, 0.084910, 0.996250, 1.933744, 1.925268, 600, 57
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 61, 54, 58, 56, 1.308750, 0.817342, 1.068636, 1.252500, 0.228262, 0.285456, 1.212500, 0.067977, 0.081204, 0.996250, 1.982232, 1.974072, 600, 57
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 61, 54, 58, 56, 1.311250, 1.252180, 1.641372, 1.258750, 0.190991, 0.239020, 1.212500, 0.070252, 0.084840, 0.996250, 1.981776, 1.973076, 600, 57
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 61, 54, 58, 56, 1.308750, 0.982564, 1.284456, 1.252500, 0.259738, 0.324268, 1.213750, 0.073710, 0.088549, 0.996250, 1.955328, 1.947180, 600, 57
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 61, 54, 58, 56, 1.310000, 0.856524, 1.121360, 1.262500, 0.162504, 0.204444, 1.213750, 0.062972, 0.075206, 0.996250, 1.984208, 1.976064, 600, 57
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 62, 53, 57, 57, 1.308750, 0.856524, 1.119648, 1.261250, 0.189466, 0.238329, 1.213750, 0.073710, 0.078845, 0.996250, 1.979040, 1.971084, 600, 57
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 61, 53, 57, 57, 1.310000, 1.189708, 1.557590, 1.262500, 0.178242, 0.224636, 1.212500, 0.066976, 0.079992, 0.996250, 1.957000, 1.949172, 600, 57
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 61, 54, 58, 56, 1.311250, 1.246426, 1.633506, 1.260000, 0.188246, 0.236880, 1.213750, 0.064246, 0.077632, 0.996250, 1.965968, 1.957140, 600, 57
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 61, 53, 57, 57, 1.310000, 0.973248, 1.274630, 1.261250, 0.189710, 0.238329, 1.213750, 0.071981, 0.086123, 0.996250, 1.982536, 1.974072, 600, 57
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 61, 54, 58, 56, 1.311250, 1.248344, 1.636128, 1.260000, 0.188246, 0.236880, 1.212500, 0.070980, 0.084840, 0.996250, 1.977520, 1.969092, 600, 57
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 61, 54, 58, 56, 1.311250, 1.263962, 1.655793, 1.257500, 0.190015, 0.238830, 1.213750, 0.072709, 0.087336, 0.996250, 1.941192, 1.933236, 600, 57
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 61, 54, 58, 56, 1.310000, 1.095178, 1.271376, 1.261250, 0.188490, 0.237068, 1.213750, 0.066521, 0.080058, 0.996250, 1.981472, 1.973076, 600, 57
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 61, 54, 58, 56, 1.311250, 1.251906, 1.640061, 1.260000, 0.185501, 0.233100, 1.213750, 0.071981, 0.086123, 0.997500, 1.982688, 1.976054, 600, 57
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 61, 54, 58, 57, 1.310000, 1.211080, 1.586410, 1.260000, 0.195261, 0.245700, 1.213750, 0.071253, 0.086123, 0.996250, 1.950768, 1.942200, 600, 57
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 61, 54, 58, 56, 1.310000, 0.871868, 1.139268, 1.261250, 0.190991, 0.239590, 1.213750, 0.066703, 0.080058, 0.996250, 1.979952, 1.971084, 600, 57
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 61, 53, 57, 57, 1.311250, 1.255468, 1.645305, 1.260000, 0.189222, 0.238140, 1.213750, 0.071253, 0.086123, 0.996250, 1.979496, 1.971084, 600, 57
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 61, 54, 58, 56, 1.310000, 1.085314, 1.421350, 1.261250, 0.198738, 0.249678, 1.213750, 0.073255, 0.088549, 0.996250, 1.949704, 1.941204, 600, 57
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 61, 54, 58, 56, 1.307500, 0.814602, 1.063898, 1.260000, 0.197518, 0.213278, 1.213750, 0.064246, 0.077632, 0.996250, 1.986792, 1.978056, 600, 57
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 61, 54, 58, 56, 1.311250, 1.252180, 1.641372, 1.260000, 0.183488, 0.230580, 1.213750, 0.072254, 0.087336, 0.996250, 1.979192, 1.971084, 600, 57
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 61, 54, 58, 56, 1.308750, 0.975988, 1.275300, 1.261250, 0.206241, 0.259766, 1.213750, 0.069979, 0.083697, 0.996250, 1.936936, 1.928256, 600, 57
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 61, 54, 57, 57, 1.308750, 0.860360, 1.124880, 1.261250, 0.164212, 0.206968, 1.213750, 0.065520, 0.078845, 0.996250, 1.963992, 1.955148, 600, 57
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 61, 54, 58, 57, 1.310000, 1.206422, 1.579860, 1.261250, 0.187514, 0.235807, 1.213750, 0.071526, 0.086123, 0.996250, 1.950312, 1.942200, 600, 57
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 61, 54, 58, 56, 1.308750, 0.867758, 1.134036, 1.262500, 0.176961, 0.222112, 1.213750, 0.063973, 0.076419, 0.996250, 1.959432, 1.951164, 600, 57
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 62, 54, 57, 56, 1.308750, 0.989688, 1.293612, 1.260000, 0.187514, 0.235620, 1.213750, 0.072709, 0.087336, 0.995000, 1.917328, 1.907415, 600, 57
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 61, 54, 58, 56, 1.310000, 1.081478, 1.416110, 1.261250, 0.193736, 0.243373, 1.213750, 0.072709, 0.087336, 0.996250, 1.932224, 1.924272, 600, 57
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 62, 59, 60, 59, 1.311250, 1.255468, 1.645305, 1.253750, 0.222223, 0.278166, 1.213750, 0.081991, 0.098253, 0.987500, 0.121752, 0.119427, 600, 55
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 62, 61, 61, 60, 1.317500, 2.402432, 3.163434, 1.257500, 0.209230, 0.262713, 1.217500, 0.106015, 0.129002, 0.988750, 0.115520, 0.113620, 600, 54
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 62, 61, 61, 60, 1.315000, 1.927042, 2.534005, 1.262500, 0.175741, 0.220850, 1.216250, 0.090272, 0.109440, 0.988750, 0.112784, 0.109668, 600, 54
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 61, 62, 62, 60, 1.316250, 2.153914, 2.833348, 1.262500, 0.183732, 0.230946, 1.216250, 0.094458, 0.114304, 0.988750, 0.109744, 0.107692, 600, 53
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 61, 62, 62, 60, 1.316250, 2.161860, 2.843876, 1.262500, 0.175497, 0.220850, 1.216250, 0.096733, 0.116736, 0.987500, 0.108224, 0.106596, 600, 53
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 61, 62, 62, 60, 1.315000, 1.980472, 2.505075, 1.263750, 0.177754, 0.223551, 1.216250, 0.084266, 0.102144, 0.988750, 0.107312, 0.105716, 600, 53
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 65, 59, 66, 61, 1.316250, 2.148434, 2.826768, 1.262500, 0.173972, 0.218326, 1.216250, 0.096005, 0.116736, 0.987500, 0.106704, 0.104622, 600, 53
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 66, 58, 65, 63, 1.320000, 2.898920, 3.825360, 1.260000, 0.207766, 0.260820, 1.217500, 0.123214, 0.149691, 0.988750, 0.107312, 0.105716, 600, 54
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 62, 57, 63, 61, 1.317500, 2.384348, 3.139728, 1.258750, 0.199714, 0.250342, 1.217500, 0.101465, 0.122917, 0.987500, 0.107768, 0.105609, 600, 54
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 66, 57, 63, 63, 1.312500, 1.477682, 1.937824, 1.258750, 0.210999, 0.264180, 1.215000, 0.086723, 0.104490, 0.987500, 0.107312, 0.105609, 600, 54
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 63, 58, 75, 65, 1.320000, 2.961940, 3.908520, 1.258750, 0.219478, 0.275502, 1.217500, 0.109746, 0.132653, 0.988750, 0.107312, 0.105716, 600, 53
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 62, 57, 76, 65, 1.317500, 2.387910, 3.143679, 1.261250, 0.187514, 0.235807, 1.215000, 0.075712, 0.091125, 0.988750, 0.107008, 0.105716, 600, 53
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 61, 58, 76, 65, 1.316250, 2.097744, 2.759652, 1.263750, 0.177998, 0.223551, 1.213750, 0.070707, 0.084910, 0.988750, 0.105944, 0.103740, 600, 52
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 61, 58, 76, 65, 1.318750, 2.446820, 3.223828, 1.262500, 0.198982, 0.249876, 1.215000, 0.079534, 0.095985, 0.988750, 0.105792, 0.103740, 600, 52
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 61, 58, 76, 65, 1.317500, 2.309272, 3.040953, 1.260000, 0.184464, 0.231840, 1.215000, 0.070525, 0.085050, 0.988750, 0.105488, 0.103740, 600, 52
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 60, 58, 76, 65, 1.316250, 2.030340, 2.671480, 1.263750, 0.173728, 0.218499, 1.215000, 0.079716, 0.095985, 0.988750, 0.105184, 0.103740, 600, 52
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 61, 58, 76, 65, 1.317500, 2.425996, 3.193725, 1.262500, 0.190747, 0.239780, 1.215000, 0.074256, 0.089910, 0.988750, 0.105032, 0.103740, 600, 52
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 61, 58, 76, 64, 1.316250, 2.151448, 2.830716, 1.262500, 0.175253, 0.220850, 1.215000, 0.078533, 0.094770, 0.988750, 0.105032, 0.103740, 600, 52
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 61, 58, 76, 65, 1.316250, 2.069248, 2.722804, 1.263750, 0.182756, 0.229866, 1.215000, 0.076986, 0.092340, 0.988750, 0.104424, 0.102752, 600, 52
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 61, 57, 75, 65, 1.317500, 2.304066, 3.034368, 1.260000, 0.216489, 0.272160, 1.215000, 0.076531, 0.108224, 0.988750, 0.104728, 0.102752, 600, 52
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 61, 57, 74, 65, 1.318750, 2.498058, 3.292364, 1.262500, 0.160491, 0.201920, 1.215000, 0.091455, 0.110565, 0.988750, 0.104728, 0.102752, 600, 52
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 61, 57, 73, 64, 1.317500, 2.350098, 3.094950, 1.261250, 0.186965, 0.234546, 1.216250, 0.092274, 0.111872, 0.988750, 0.104728, 0.102752, 600, 52
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 61, 57, 75, 64, 1.317500, 2.312012, 3.044904, 1.262500, 0.177510, 0.223374, 1.216250, 0.090272, 0.109440, 0.988750, 0.104728, 0.102752, 600, 52
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 61, 57, 75, 65, 1.316250, 2.196658, 2.889936, 1.262500, 0.164761, 0.206968, 1.216250, 0.094731, 0.114304, 0.988750, 0.104728, 0.102648, 600, 52
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 61, 57, 72, 64, 1.317500, 2.381334, 3.135777, 1.262500, 0.190015, 0.239780, 1.216250, 0.094276, 0.114304, 0.988750, 0.104424, 0.102752, 600, 52
